_id,resultId,examId,examCode,userOpenid,action,questionIndex,timestamp,description,questionType,previousValue,currentValue,answer,from,to
000000000000000000000000000005e7,00000000000000000000000000000017,00000000000000000000000000000017,QT-SIM-023-7102,sim_openid_023_844087,change_sorting_option,10,1782913659025,"拖动B(1→4)，B,C,D,A → C,D,A,B",sorting,"""B,C,D,A""","""C,D,A,B""","""B""",1,4
000000000000000000000000000005e8,00000000000000000000000000000017,00000000000000000000000000000017,QT-SIM-023-7102,sim_openid_023_844087,change_sorting_option,10,1782913664020,"拖动D(2→1)，C,D,A,B → D,C,A,B",sorting,"""C,D,A,B""","""D,C,A,B""","""D""",2,1
000000000000000000000000000005e9,00000000000000000000000000000017,00000000000000000000000000000017,QT-SIM-023-7102,sim_openid_023_844087,leave_question,10,1782913668786,离开第8题,,,,,,
000000000000000000000000000005ea,00000000000000000000000000000017,00000000000000000000000000000017,QT-SIM-023-7102,sim_openid_023_844087,enter_question,7,1782913670329,进入第9题,sorting,,,,,
000000000000000000000000000005eb,00000000000000000000000000000017,00000000000000000000000000000017,QT-SIM-023-7102,sim_openid_023_844087,change_sorting_option,7,1782913696033,"拖动B(2→3)，A,B,C,D → A,C,B,D",sorting,"""A,B,C,D""","""A,C,B,D""","""B""",2,3
000000000000000000000000000005ec,00000000000000000000000000000017,00000000000000000000000000000017,QT-SIM-023-7102,sim_openid_023_844087,change_sorting_option,7,1782913702221,"拖动A(1→4)，A,C,B,D → C,B,D,A",sorting,"""A,C,B,D""","""C,B,D,A""","""A""",1,4
000000000000000000000000000005ed,00000000000000000000000000000017,00000000000000000000000000000017,QT-SIM-023-7102,sim_openid_023_844087,change_sorting_option,7,1782913706756,"拖动C(1→2)，C,B,D,A → B,C,D,A",sorting,"""C,B,D,A""","""B,C,D,A""","""C""",1,2
000000000000000000000000000005ee,00000000000000000000000000000017,00000000000000000000000000000017,QT-SIM-023-7102,sim_openid_023_844087,change_sorting_option,7,1782913712528,"拖动B(1→3)，B,C,D,A → C,D,B,A",sorting,"""B,C,D,A""","""C,D,B,A""","""B""",1,3
000000000000000000000000000005ef,00000000000000000000000000000017,00000000000000000000000000000017,QT-SIM-023-7102,sim_openid_023_844087,change_sorting_option,7,1782913715465,"拖动D(2→1)，C,D,B,A → D,C,B,A",sorting,"""C,D,B,A""","""D,C,B,A""","""D""",2,1
000000000000000000000000000005f0,00000000000000000000000000000017,00000000000000000000000000000017,QT-SIM-023-7102,sim_openid_023_844087,leave_question,7,1782913722456,离开第9题,,,,,,
000000000000000000000000000005f1,00000000000000000000000000000017,00000000000000000000000000000017,QT-SIM-023-7102,sim_openid_023_844087,enter_question,8,1782913725728,进入第10题,sorting,,,,,
000000000000000000000000000005f2,00000000000000000000000000000017,00000000000000000000000000000017,QT-SIM-023-7102,sim_openid_023_844087,change_sorting_option,8,1782913747133,"拖动C(3→1)，A,B,C,D → C,A,B,D",sorting,"""A,B,C,D""","""C,A,B,D""","""C""",3,1
000000000000000000000000000005f3,00000000000000000000000000000017,00000000000000000000000000000017,QT-SIM-023-7102,sim_openid_023_844087,change_sorting_option,8,1782913751195,"拖动A(2→3)，C,A,B,D → C,B,A,D",sorting,"""C,A,B,D""","""C,B,A,D""","""A""",2,3
000000000000000000000000000005f4,00000000000000000000000000000017,00000000000000000000000000000017,QT-SIM-023-7102,sim_openid_023_844087,leave_question,8,1782913758010,离开第10题,,,,,,
000000000000000000000000000005f5,00000000000000000000000000000017,00000000000000000000000000000017,QT-SIM-023-7102,sim_openid_023_844087,submit_exam,-1,1782913758900,提交试卷,,,,,,
000000000000000000000000000005f6,00000000000000000000000000000018,00000000000000000000000000000018,QT-SIM-024-5068,sim_openid_024_664191,start_exam,-1,1782914257349,开始答题,,,,,,
000000000000000000000000000005f7,00000000000000000000000000000018,00000000000000000000000000000018,QT-SIM-024-5068,sim_openid_024_664191,enter_exam,-1,1782914257388,进入试卷页面,,,,,,
000000000000000000000000000005f8,00000000000000000000000000000018,00000000000000000000000000000018,QT-SIM-024-5068,sim_openid_024_664191,enter_question,1,1782914260148,进入第1题,sorting,,,,,
000000000000000000000000000005f9,00000000000000000000000000000018,00000000000000000000000000000018,QT-SIM-024-5068,sim_openid_024_664191,change_sorting_option,1,1782914280205,"拖动B(2→3)，A,B,C,D → A,C,B,D",sorting,"""A,B,C,D""","""A,C,B,D""","""B""",2,3
000000000000000000000000000005fa,00000000000000000000000000000018,00000000000000000000000000000018,QT-SIM-024-5068,sim_openid_024_664191,change_sorting_option,1,1782914285468,"拖动A(1→2)，A,C,B,D → C,A,B,D",sorting,"""A,C,B,D""","""C,A,B,D""","""A""",1,2
000000000000000000000000000005fb,00000000000000000000000000000018,00000000000000000000000000000018,QT-SIM-024-5068,sim_openid_024_664191,change_sorting_option,1,1782914290629,"拖动D(4→3)，C,A,B,D → C,A,D,B",sorting,"""C,A,B,D""","""C,A,D,B""","""D""",4,3
000000000000000000000000000005fc,00000000000000000000000000000018,00000000000000000000000000000018,QT-SIM-024-5068,sim_openid_024_664191,change_sorting_option,1,1782914295776,"拖动D(3→4)，C,A,D,B → C,A,B,D",sorting,"""C,A,D,B""","""C,A,B,D""","""D""",3,4
000000000000000000000000000005fd,00000000000000000000000000000018,00000000000000000000000000000018,QT-SIM-024-5068,sim_openid_024_664191,leave_question,1,1782914299103,离开第1题,,,,,,
000000000000000000000000000005fe,00000000000000000000000000000018,00000000000000000000000000000018,QT-SIM-024-5068,sim_openid_024_664191,enter_question,4,1782914301852,进入第2题,sorting,,,,,
000000000000000000000000000005ff,00000000000000000000000000000018,00000000000000000000000000000018,QT-SIM-024-5068,sim_openid_024_664191,change_sorting_option,4,1782914326745,"拖动D(4→2)，A,B,C,D → A,D,B,C",sorting,"""A,B,C,D""","""A,D,B,C""","""D""",4,2
00000000000000000000000000000600,00000000000000000000000000000018,00000000000000000000000000000018,QT-SIM-024-5068,sim_openid_024_664191,change_sorting_option,4,1782914329149,"拖动B(3→1)，A,D,B,C → B,A,D,C",sorting,"""A,D,B,C""","""B,A,D,C""","""B""",3,1
00000000000000000000000000000601,00000000000000000000000000000018,00000000000000000000000000000018,QT-SIM-024-5068,sim_openid_024_664191,change_sorting_option,4,1782914331949,"拖动D(3→2)，B,A,D,C → B,D,A,C",sorting,"""B,A,D,C""","""B,D,A,C""","""D""",3,2
00000000000000000000000000000602,00000000000000000000000000000018,00000000000000000000000000000018,QT-SIM-024-5068,sim_openid_024_664191,leave_question,4,1782914335520,离开第2题,,,,,,
00000000000000000000000000000603,00000000000000000000000000000018,00000000000000000000000000000018,QT-SIM-024-5068,sim_openid_024_664191,enter_question,6,1782914337882,进入第3题,sorting,,,,,
00000000000000000000000000000604,00000000000000000000000000000018,00000000000000000000000000000018,QT-SIM-024-5068,sim_openid_024_664191,change_sorting_option,6,1782914344057,"拖动A(1→2)，A,B,C,D → B,A,C,D",sorting,"""A,B,C,D""","""B,A,C,D""","""A""",1,2
00000000000000000000000000000605,00000000000000000000000000000018,00000000000000000000000000000018,QT-SIM-024-5068,sim_openid_024_664191,change_sorting_option,6,1782914349138,"拖动C(3→4)，B,A,C,D → B,A,D,C",sorting,"""B,A,C,D""","""B,A,D,C""","""C""",3,4
00000000000000000000000000000606,00000000000000000000000000000018,00000000000000000000000000000018,QT-SIM-024-5068,sim_openid_024_664191,change_sorting_option,6,1782914353304,"拖动A(2→4)，B,A,D,C → B,D,C,A",sorting,"""B,A,D,C""","""B,D,C,A""","""A""",2,4
00000000000000000000000000000607,00000000000000000000000000000018,00000000000000000000000000000018,QT-SIM-024-5068,sim_openid_024_664191,change_sorting_option,6,1782914357766,"拖动D(2→3)，B,D,C,A → B,C,D,A",sorting,"""B,D,C,A""","""B,C,D,A""","""D""",2,3
00000000000000000000000000000608,00000000000000000000000000000018,00000000000000000000000000000018,QT-SIM-024-5068,sim_openid_024_664191,change_sorting_option,6,1782914362124,"拖动C(2→1)，B,C,D,A → C,B,D,A",sorting,"""B,C,D,A""","""C,B,D,A""","""C""",2,1
00000000000000000000000000000609,00000000000000000000000000000018,00000000000000000000000000000018,QT-SIM-024-5068,sim_openid_024_664191,change_sorting_option,6,1782914367918,"拖动A(4→2)，C,B,D,A → C,A,B,D",sorting,"""C,B,D,A""","""C,A,B,D""","""A""",4,2
0000000000000000000000000000060a,00000000000000000000000000000018,00000000000000000000000000000018,QT-SIM-024-5068,sim_openid_024_664191,change_sorting_option,6,1782914374019,"拖动D(4→3)，C,A,B,D → C,A,D,B",sorting,"""C,A,B,D""","""C,A,D,B""","""D""",4,3
0000000000000000000000000000060b,00000000000000000000000000000018,00000000000000000000000000000018,QT-SIM-024-5068,sim_openid_024_664191,change_sorting_option,6,1782914379978,"拖动C(1→4)，C,A,D,B → A,D,B,C",sorting,"""C,A,D,B""","""A,D,B,C""","""C""",1,4
0000000000000000000000000000060c,00000000000000000000000000000018,00000000000000000000000000000018,QT-SIM-024-5068,sim_openid_024_664191,change_sorting_option,6,1782914384837,"拖动B(3→1)，A,D,B,C → B,A,D,C",sorting,"""A,D,B,C""","""B,A,D,C""","""B""",3,1
0000000000000000000000000000060d,00000000000000000000000000000018,00000000000000000000000000000018,QT-SIM-024-5068,sim_openid_024_664191,leave_question,6,1782914391016,离开第3题,,,,,,
0000000000000000000000000000060e,00000000000000000000000000000018,00000000000000000000000000000018,QT-SIM-024-5068,sim_openid_024_664191,enter_question,2,1782914392549,进入第4题,sorting,,,,,
0000000000000000000000000000060f,00000000000000000000000000000018,00000000000000000000000000000018,QT-SIM-024-5068,sim_openid_024_664191,change_sorting_option,2,1782914407144,"拖动C(3→2)，A,B,C,D → A,C,B,D",sorting,"""A,B,C,D""","""A,C,B,D""","""C""",3,2
00000000000000000000000000000610,00000000000000000000000000000018,00000000000000000000000000000018,QT-SIM-024-5068,sim_openid_024_664191,change_sorting_option,2,1782914412536,"拖动B(3→4)，A,C,B,D → A,C,D,B",sorting,"""A,C,B,D""","""A,C,D,B""","""B""",3,4
00000000000000000000000000000611,00000000000000000000000000000018,00000000000000000000000000000018,QT-SIM-024-5068,sim_openid_024_664191,change_sorting_option,2,1782914418540,"拖动B(4→1)，A,C,D,B → B,A,C,D",sorting,"""A,C,D,B""","""B,A,C,D""","""B""",4,1
00000000000000000000000000000612,00000000000000000000000000000018,00000000000000000000000000000018,QT-SIM-024-5068,sim_openid_024_664191,change_sorting_option,2,1782914424104,"拖动D(4→3)，B,A,C,D → B,A,D,C",sorting,"""B,A,C,D""","""B,A,D,C""","""D""",4,3
00000000000000000000000000000613,00000000000000000000000000000018,00000000000000000000000000000018,QT-SIM-024-5068,sim_openid_024_664191,change_sorting_option,2,1782914427230,"拖动C(4→2)，B,A,D,C → B,C,A,D",sorting,"""B,A,D,C""","""B,C,A,D""","""C""",4,2
00000000000000000000000000000614,00000000000000000000000000000018,00000000000000000000000000000018,QT-SIM-024-5068,sim_openid_024_664191,change_sorting_option,2,1782914429785,"拖动A(3→1)，B,C,A,D → A,B,C,D",sorting,"""B,C,A,D""","""A,B,C,D""","""A""",3,1
00000000000000000000000000000615,00000000000000000000000000000018,00000000000000000000000000000018,QT-SIM-024-5068,sim_openid_024_664191,change_sorting_option,2,1782914434685,"拖动C(3→2)，A,B,C,D → A,C,B,D",sorting,"""A,B,C,D""","""A,C,B,D""","""C""",3,2
00000000000000000000000000000616,00000000000000000000000000000018,00000000000000000000000000000018,QT-SIM-024-5068,sim_openid_024_664191,change_sorting_option,2,1782914435717,"拖动D(4→3)，A,C,B,D → A,C,D,B",sorting,"""A,C,B,D""","""A,C,D,B""","""D""",4,3
00000000000000000000000000000617,00000000000000000000000000000018,00000000000000000000000000000018,QT-SIM-024-5068,sim_openid_024_664191,leave_question,2,1782914440575,离开第4题,,,,,,
00000000000000000000000000000618,00000000000000000000000000000018,00000000000000000000000000000018,QT-SIM-024-5068,sim_openid_024_664191,enter_question,5,1782914443655,进入第5题,sorting,,,,,
00000000000000000000000000000619,00000000000000000000000000000018,00000000000000000000000000000018,QT-SIM-024-5068,sim_openid_024_664191,change_sorting_option,5,1782914449976,"拖动D(4→2)，A,B,C,D → A,D,B,C",sorting,"""A,B,C,D""","""A,D,B,C""","""D""",4,2
0000000000000000000000000000061a,00000000000000000000000000000018,00000000000000000000000000000018,QT-SIM-024-5068,sim_openid_024_664191,change_sorting_option,5,1782914455196,"拖动B(3→2)，A,D,B,C → A,B,D,C",sorting,"""A,D,B,C""","""A,B,D,C""","""B""",3,2
0000000000000000000000000000061b,00000000000000000000000000000018,00000000000000000000000000000018,QT-SIM-024-5068,sim_openid_024_664191,change_sorting_option,5,1782914461368,"拖动C(4→3)，A,B,D,C → A,B,C,D",sorting,"""A,B,D,C""","""A,B,C,D""","""C""",4,3
0000000000000000000000000000061c,00000000000000000000000000000018,00000000000000000000000000000018,QT-SIM-024-5068,sim_openid_024_664191,leave_question,5,1782914466695,离开第5题,,,,,,
0000000000000000000000000000061d,00000000000000000000000000000018,00000000000000000000000000000018,QT-SIM-024-5068,sim_openid_024_664191,enter_question,3,1782914469717,进入第6题,sorting,,,,,
0000000000000000000000000000061e,00000000000000000000000000000018,00000000000000000000000000000018,QT-SIM-024-5068,sim_openid_024_664191,change_sorting_option,3,1782914496706,"拖动A(1→3)，A,B,C,D → B,C,A,D",sorting,"""A,B,C,D""","""B,C,A,D""","""A""",1,3
0000000000000000000000000000061f,00000000000000000000000000000018,00000000000000000000000000000018,QT-SIM-024-5068,sim_openid_024_664191,change_sorting_option,3,1782914501952,"拖动C(2→1)，B,C,A,D → C,B,A,D",sorting,"""B,C,A,D""","""C,B,A,D""","""C""",2,1
00000000000000000000000000000620,00000000000000000000000000000018,00000000000000000000000000000018,QT-SIM-024-5068,sim_openid_024_664191,leave_question,3,1782914510074,离开第6题,,,,,,
00000000000000000000000000000621,00000000000000000000000000000018,00000000000000000000000000000018,QT-SIM-024-5068,sim_openid_024_664191,enter_question,9,1782914512951,进入第7题,sorting,,,,,
00000000000000000000000000000622,00000000000000000000000000000018,00000000000000000000000000000018,QT-SIM-024-5068,sim_openid_024_664191,change_sorting_option,9,1782914524684,"拖动C(3→2)，A,B,C,D → A,C,B,D",sorting,"""A,B,C,D""","""A,C,B,D""","""C""",3,2
00000000000000000000000000000623,00000000000000000000000000000018,00000000000000000000000000000018,QT-SIM-024-5068,sim_openid_024_664191,change_sorting_option,9,1782914527897,"拖动A(1→4)，A,C,B,D → C,B,D,A",sorting,"""A,C,B,D""","""C,B,D,A""","""A""",1,4
00000000000000000000000000000624,00000000000000000000000000000018,00000000000000000000000000000018,QT-SIM-024-5068,sim_openid_024_664191,change_sorting_option,9,1782914533159,"拖动C(1→2)，C,B,D,A → B,C,D,A",sorting,"""C,B,D,A""","""B,C,D,A""","""C""",1,2
00000000000000000000000000000625,00000000000000000000000000000018,00000000000000000000000000000018,QT-SIM-024-5068,sim_openid_024_664191,change_sorting_option,9,1782914536164,"拖动D(3→1)，B,C,D,A → D,B,C,A",sorting,"""B,C,D,A""","""D,B,C,A""","""D""",3,1
00000000000000000000000000000626,00000000000000000000000000000018,00000000000000000000000000000018,QT-SIM-024-5068,sim_openid_024_664191,change_sorting_option,9,1782914541299,"拖动B(2→3)，D,B,C,A → D,C,B,A",sorting,"""D,B,C,A""","""D,C,B,A""","""B""",2,3
00000000000000000000000000000627,00000000000000000000000000000018,00000000000000000000000000000018,QT-SIM-024-5068,sim_openid_024_664191,leave_question,9,1782914548469,离开第7题,,,,,,
00000000000000000000000000000628,00000000000000000000000000000018,00000000000000000000000000000018,QT-SIM-024-5068,sim_openid_024_664191,enter_question,10,1782914550098,进入第8题,sorting,,,,,
00000000000000000000000000000629,00000000000000000000000000000018,00000000000000000000000000000018,QT-SIM-024-5068,sim_openid_024_664191,change_sorting_option,10,1782914560919,"拖动D(4→3)，A,B,C,D → A,B,D,C",sorting,"""A,B,C,D""","""A,B,D,C""","""D""",4,3
0000000000000000000000000000062a,00000000000000000000000000000018,00000000000000000000000000000018,QT-SIM-024-5068,sim_openid_024_664191,change_sorting_option,10,1782914564186,"拖动A(1→3)，A,B,D,C → B,D,A,C",sorting,"""A,B,D,C""","""B,D,A,C""","""A""",1,3
0000000000000000000000000000062b,00000000000000000000000000000018,00000000000000000000000000000018,QT-SIM-024-5068,sim_openid_024_664191,change_sorting_option,10,1782914565890,"拖动A(3→1)，B,D,A,C → A,B,D,C",sorting,"""B,D,A,C""","""A,B,D,C""","""A""",3,1
0000000000000000000000000000062c,00000000000000000000000000000018,00000000000000000000000000000018,QT-SIM-024-5068,sim_openid_024_664191,leave_question,10,1782914576127,离开第8题,,,,,,
0000000000000000000000000000062d,00000000000000000000000000000018,00000000000000000000000000000018,QT-SIM-024-5068,sim_openid_024_664191,enter_question,7,1782914578840,进入第9题,sorting,,,,,
0000000000000000000000000000062e,00000000000000000000000000000018,00000000000000000000000000000018,QT-SIM-024-5068,sim_openid_024_664191,change_sorting_option,7,1782914603140,"拖动A(1→2)，A,B,C,D → B,A,C,D",sorting,"""A,B,C,D""","""B,A,C,D""","""A""",1,2
0000000000000000000000000000062f,00000000000000000000000000000018,00000000000000000000000000000018,QT-SIM-024-5068,sim_openid_024_664191,change_sorting_option,7,1782914605662,"拖动D(4→1)，B,A,C,D → D,B,A,C",sorting,"""B,A,C,D""","""D,B,A,C""","""D""",4,1
